Namespace,Hash,Function Name,Parameters,Return Type,Description
PED,0x34616828CD07F1A1,IS_PED_SHOOTING,ped:Ped,BOOL,"```
Returns whether the specified ped is shooting.  
```"
PED,0xA808AA1D79230FC2,IS_PED_SITTING_IN_VEHICLE,"ped:Ped, vehicle:Vehicle",BOOL,"```
Detect if ped is sitting in the specified vehicle  
[True/False]  
```"
PED,0x530944F6F4B8A214,IS_PED_STOPPED,ped:Ped,BOOL,"```
Returns true if the ped doesn't do any movement. If the ped is being pushed forwards by using APPLY_FORCE_TO_ENTITY for example, the function returns false.  
```"
PED,0x3795688A307E1EB6,_IS_PED_SWAPPING_WEAPON,Ped:Ped,BOOL,
PED,0x9DE327631295B4C2,IS_PED_SWIMMING,ped:Ped,BOOL,
PED,0xC024869A53992F34,IS_PED_SWIMMING_UNDER_WATER,ped:Ped,BOOL,
PED,0x4C5E1F087CD10BB7,IS_PED_TRACKED,ped:Ped,BOOL,
PED,0x117C70D1F5730B5E,IS_PED_VAULTING,ped:Ped,BOOL,
PED,0x14590DDBEDB1EC85,IS_PED_TAKING_OFF_HELMET,ped:Ped,BOOL,
PED,0xF33BDFE19B309B19,IS_PED_WEARING_HELMET,ped:Ped,BOOL,"```
Returns true if the ped passed through the parenthesis is wearing a helmet.  
```"
PED,0x44D28D5DDFE5F68C,IS_PED_TRYING_TO_ENTER_A_LOCKED_VEHICLE,ped:Ped,BOOL,
PED,0xA0A9668F158129A2,IS_PEDHEADSHOT_VALID,id:int,BOOL,"```
gtaforums.com/topic/885580-ped-headshotmugshot-txd/  
```"
PED,0x00E73468D085F745,IS_PED_USING_ACTION_MODE,ped:Ped,BOOL,
PED,0x6EC47A344923E1ED,IS_SCRIPTED_SCENARIO_PED_USING_CONDITIONAL_ANIM,"ped:Ped, animDict:char*, anim:char*",BOOL,[Animations list](https://alexguirre.github.io/animations-list/)
PED,0x57AB4A3080F85143,IS_PED_USING_ANY_SCENARIO,ped:Ped,BOOL,
PED,0x7F2F4F13AC5257EF,IS_SYNCHRONIZED_SCENE_HOLD_LAST_FRAME,sceneID:int,BOOL,
PED,0x62522002E0C391BA,IS_SYNCHRONIZED_SCENE_LOOPED,sceneID:int,BOOL,
PED,0x1BF094736DD62C2E,IS_PED_USING_SCENARIO,"ped:Ped, scenario:char*",BOOL,
PED,0xEBB376779A760AA8,IS_PEDHEADSHOT_IMG_UPLOAD_AVAILABLE,,BOOL,
PED,0x7085228842B13A67,IS_PEDHEADSHOT_READY,id:int,BOOL,"```
gtaforums.com/topic/885580-ped-headshotmugshot-txd/  
```"
PED,0x91C8E617F64188AC,IS_TRACKED_PED_VISIBLE,ped:Ped,BOOL,"```
returns whether or not a ped is visible within your FOV, not this check auto's to false after a certain distance.  
Target needs to be tracked.. won't work otherwise.  
```"
PED,0x88274C11CF0D866D,_IS_SCUBA_GEAR_LIGHT_ENABLED,ped:Ped,BOOL,"```
NativeDB Introduced: v1493
```"
PED,0x25D39B935A038A26,IS_SYNCHRONIZED_SCENE_RUNNING,sceneId:int,BOOL,"```
Returns true if a synchronized scene is running  
```"
PED,0x45BBCBA77C29A841,KNOCK_PED_OFF_VEHICLE,ped:Ped,void,
PED,0x6FD7816A36615F48,KNOCK_OFF_PED_PROP,"ped:Ped, p1:BOOL, p2:BOOL, p3:BOOL, p4:BOOL",void,"```
List of component/props ID  
gtaxscripting.blogspot.com/2016/04/gta-v-peds-component-and-props.html  
```"
PED,0x03EA03AF85A85CB7,,"ped:Ped, p1:BOOL, p2:BOOL, p3:BOOL, p4:BOOL, p5:BOOL, p6:BOOL, p7:BOOL, p8:Any",BOOL,
PED,0x0B3E35AC043707D9,,"p0:Any, p1:Any",void,
PED,0x110F526AB784111F,,"ped:Ped, p1:float",void,"```
In agency_heist3b.c4, its like this 90% of the time:  
PED::_110F526AB784111F(ped, 0.099);  
PED::SET_PED_ENVEFF_SCALE(ped, 1.0);  
PED::_D69411AA0CEBF9E9(ped, 87, 81, 68);  
PED::SET_ENABLE_PED_ENVEFF_SCALE(ped, 1);  
and its like this 10% of the time:  
PED::_110F526AB784111F(ped, 0.2);  
PED::SET_PED_ENVEFF_SCALE(ped, 0.65);  
PED::_D69411AA0CEBF9E9(ped, 74, 69, 60);  
PED::SET_ENABLE_PED_ENVEFF_SCALE(ped, 1);  
```"
PED,0x06087579E7AA85A9,,"p0:Any, p1:Any, p2:float, p3:float, p4:float, p5:float",BOOL,
PED,0x1A330D297AAC6BC1,,"ped:Ped, p1:int",void,"```
Only appears in lamar1 script.  
```"
PED,0x061CB768363D6424,,"ped:Ped, toggle:BOOL",void,
PED,0x2016C603D6B8987C,,"ped:Ped, toggle:BOOL",void,"```
SET_PED_STE*
```"
PED,0x288DF530C92DAD6F,,"ped:Ped, value:float",void,"[`SET_VEHICLE_STEER_BIAS`](#\_0x42A8EC77D5150CBE) for peds, e.g., `_SET_PED_STEER_BIAS`."
PED,0x0F62619393661D6E,,"p0:Any, p1:Any, p2:Any",void,
PED,0x1216E0BFA72CC703,,"p0:Any, p1:Any",void,"**This native does absolutely nothing, just a nullsub**"
PED,0x2B694AFCF64E6994,,"ped:Ped, p1:BOOL",void,
PED,0x2DFC81C9B9608549,,"ped:Ped, p1:int*",BOOL,
PED,0x1E77FA7A62EE6C4C,,p0:Any,Any,"```
GET_*
```"
PED,0x2F3C3D9F50681DE4,,"p0:Any, p1:BOOL",void,
PED,0x25361A96E0F7E419,,"p0:Any, p1:Any, p2:Any, p3:Any",Any,
PED,0x336B3D200AB007CB,,"p0:Any, p1:float, p2:float, p3:float, p4:float",Any,
PED,0x2735233A786B1BEF,,"ped:Ped, p1:float",void,
PED,0x412F1364FA066CFB,,p0:Any,Any,
PED,0x46B05BCAE43856B0,,"ped:Ped, flag:int",BOOL,"```
Checks if the specified unknown flag is set in the ped's model.  
The engine itself seems to exclusively check for flags 1 and 4 (Might be inlined code of the check that checks for other flags).  
Game scripts exclusively check for flags 1 and 4.  
```"
PED,0x49E50BDB8BA4DAB2,,"ped:Ped, toggle:BOOL",void,"```
SET_PED_ALLOW*
```"
PED,0x5407B7288D0478B7,,p0:Any,int,
PED,0x2F074C904D85129E,,"p0:float, p1:float, p2:float, p3:float, p4:float, p5:float, p6:float",void,
PED,0x5B6010B3CBC29095,,"p0:Any, p1:BOOL",void,
PED,0x3E9679C1DFCF422C,,"p0:Any, p1:Any",void,
PED,0x711794453CFD692B,,"p0:Any, p1:Any",void,
PED,0x425AECF167663F48,,"ped:Ped, p1:BOOL",void,
PED,0x80054D7FCC70EEC6,,ped:Ped,void,"```
CLEAR_PED_*
```"
PED,0x511F1A683387C7E2,,ped:Ped,int,"```
GET_*
```"
PED,0x5A7F62FDA59759BD,,,void,
PED,0x733C87D4CE22BEA2,,ped:Ped,void,
PED,0x820E9892A77E97CD,,"p0:Any, p1:Any",void,
PED,0x87DDEB611B329A9C,,multiplier:float,void,"```
SET_A*
```"
PED,0x75BA1CB3B7D40CAF,,"ped:Ped, p1:BOOL",void,"```
REQUEST_*
```"
PED,0x83A169EABCDB10A2,,"p0:Any, p1:Any",void,
PED,0x9911F4A24485F653,,p0:BOOL,void,
PED,0x9C6A6C19B6C0C496,,"ped:Ped, p1:int*",BOOL,
PED,0x9A77DFD295E29B09,,"ped:Ped, toggle:BOOL",void,
PED,0x9E30E91FB03A2CAF,,"p0:Any*, p1:Any*",BOOL,
PED,0xA660FAF550EB37E5,,"p0:Any, p1:BOOL",void,
PED,0xAAA6A3698A69E048,,p0:Any,Any,
PED,0xB3352E018D6F89DF,,toggle:BOOL,void,"```
_SET_PED_HEAD_* - _SET_PED_HEARING_*

_SET_PED_HEALTH_...
```

```
NativeDB Introduced: v2699
```"
PED,0xAFC976FD0580C7B3,,"ped:Ped, toggle:BOOL",void,"```
SET_PED_*
```"
PED,0xA3F3564A5B3646C0,,ped:Ped,BOOL,"```
Only called once in the scripts:
if (sub_1abd() && (!PED::_A3F3564A5B3646C0(l_8C))) {
    if (sub_52e3(""RESNA_CELLR"", 0)) {
        PED::SET_PED_CAN_PLAY_GESTURE_ANIMS(l_8C, 1);
        PED::SET_PED_CAN_PLAY_AMBIENT_ANIMS(l_8C, 1);
        PED::SET_PED_CAN_PLAY_VISEME_ANIMS(l_8C, 1, 0);
        l_184 += 1;
    }
}
Checks something related to the mobile phone task.
IS_*
```"
PED,0xB8B52E498014F5B0,,ped:Ped,BOOL,
PED,0xA52D5247A4227E14,,p0:Any,void,
PED,0xA9B61A329BFDCBEA,,"p0:Any, p1:BOOL",void,
PED,0xAD27D957598E49E9,,"ped:Ped, p1:Any, p2:float, hash:Hash, p4:Any, p5:Any",void,"```
NativeDB Introduced: v1290
```"
PED,0xC2EE020F5FB4DB53,,ped:Ped,void,
PED,0xC30BDAEE47256C13,,p0:Any,Any,"```
NativeDB Introduced: v1868
```"
PED,0xB282749D5E028163,,"p0:Any, p1:Any",void,"**This native does absolutely nothing, just a nullsub**"
PED,0xC56FBF2F228E1DAC,,"modelHash:Hash, p1:Any, p2:Any",Any,
PED,0xCEDA60A74219D064,,"p0:Any, p1:BOOL",void,
PED,0xD33DAA36272177C4,,ped:Ped,void,
PED,0xCD018C591F94CB43,,"ped:Ped, p1:BOOL",void,"```
REQUEST_*
```"
PED,0xDFE68C4B787E1BFB,,ped:Ped,void,"```
NativeDB Introduced: v1180
```"
PED,0xEA9960D07DADCF10,,p0:Any,int,
PED,0xEC4B4B3B9908052A,,"ped:Ped, unk:float",void,"```
SET_PED_*  
Has most likely to do with some shooting attributes as it sets the float which is in the same range as shootRate.  
```"
PED,0xE906EC930F5FE7C8,,"p0:Any, p1:Any",void,
PED,0xF2385935BFFD4D92,,ped:Ped,BOOL,Initial guess of native: `_IS_PED_WEARING_MOTORCYCLE_HELMET`.
PED,0xF9ACF4A08098EA25,,"ped:Ped, p1:BOOL",void,"```
p1 was always 1 (true).  
Kicks the ped from the current vehicle and keeps the rendering-focus on this ped (also disables its collision). If doing this for your player ped, you'll still be able to drive the vehicle.  
Actual name begins with 'S'  
```"
PED,0xFD325494792302D7,,"ped:Ped, toggle:BOOL",void,
PED,0xED3C76ADFA6D07C4,,ped:Ped,void,"```
FORCE_*
```"
PED,0xFEC9A3B1820F3331,,ped:Ped,BOOL,Native to check whether [`_SET_PED_SCUBA_GEAR_VARIATION`](#\_0x36c6984c3ed0c911) is enabled/actived.
PED,0xFF4803BC019852D9,,"p0:float, p1:Any",void,"```
Related to Peds dropping pickup_health_snack; p0 is a value between [0.0, 1.0] that corresponds to drop rate
```"
PED,0x4462658788425076,REGISTER_PEDHEADSHOT,ped:Ped,int,"```
gtaforums.com/topic/885580-ped-headshotmugshot-txd/  
```"
PED,0xF033419D1B81FAE8,,p0:Any,Any,"```
GET_*
```"
PED,0xF2BEBCDFAFDAA19E,,toggle:BOOL,void,"```
SET_PED_ALLOW*
toggle was always false except in one instance (b678).
The one time this is set to true seems to do with when you fail the mission.
```"
PED,0x953563CE563143AF,REGISTER_PEDHEADSHOT_TRANSPARENT,ped:Ped,int,"Similar to REGISTER_PEDHEADSHOT but creates a transparent background instead of black.

**Result of the example code:**
<https://i.imgur.com/iHz8ztn.png>"
PED,0xFAB944D4D481ACCB,,"ped:Ped, toggle:BOOL",void,"SET_A\*

```
NativeDB Introduced: v1734
```"
PED,0xF79F9DEF0AADE61A,RELEASE_PED_PRELOAD_PROP_DATA,ped:Ped,void,
PED,0xE1E65CA8AC9C00ED,PLAY_FACIAL_ANIM,"ped:Ped, animName:char*, animDict:char*",void,
PED,0x5D517B27CF6ECD04,RELEASE_PEDHEADSHOT_IMG_UPLOAD,id:int,void,
PED,0x9222F300BF8354FE,REGISTER_HATED_TARGETS_AROUND_PED,"ped:Ped, radius:float",void,"```
Based on TASK_COMBAT_HATED_TARGETS_AROUND_PED, the parameters are likely similar (PedHandle, and area to attack in).  
```"
PED,0x13E940F88470FA51,REMOVE_ACTION_MODE_ASSET,asset:char*,void,
PED,0xBA8805A1108A2515,_REGISTER_PEDHEADSHOT_3,ped:Ped,int,
PED,0x74D4E028107450A9,REMOVE_PED_DEFENSIVE_AREA,"ped:Ped, toggle:BOOL",void,"```
Ped will no longer get angry when you stay near him.  
```"
PED,0x2F25D9AEFA34FBA2,REGISTER_TARGET,"ped:Ped, target:Ped",void,"```
PED::REGISTER_TARGET(l_216, PLAYER::PLAYER_PED_ID()); from re_prisonbreak.txt.  
l_216 = RECSBRobber1  
```"
PED,0xAC6D445B994DF95E,REMOVE_PED_ELEGANTLY,ped:Ped*,void,"```
Judging purely from a quick disassembly, if the ped is in a vehicle, the ped will be deleted immediately. If not, it'll be marked as no longer needed. 
```"
PED,0x5AAB586FFEC0FD96,RELEASE_PED_PRELOAD_VARIATION_DATA,ped:Ped,void,
PED,0xED74007FFB146BC2,REMOVE_PED_FROM_GROUP,ped:Ped,void,
PED,0x8EB2F69076AF7053,REMOVE_GROUP,groupId:int,void,
PED,0xFDDB234CF74073D9,REMOVE_PED_PREFERRED_COVER_SET,ped:Ped,void,
PED,0xA7B2458D0AD6DED8,REMOVE_PED_HELMET,"ped:Ped, instantly:BOOL",void,
PED,0xD37401D78A929A49,REMOVE_SCENARIO_BLOCKING_AREAS,,void,
PED,0x9219857D21F0E842,REMOVE_STEALTH_MODE_ASSET,asset:char*,void,
PED,0xB6BA2444AB393DA2,REMOVE_RELATIONSHIP_GROUP,groupHash:Hash,void,
PED,0x2BC338A7B21F4608,REQUEST_PED_VEHICLE_VISIBILITY_TRACKING,"ped:Ped, p1:BOOL",void,
PED,0x31D16B74C6E29D66,REMOVE_SCENARIO_BLOCKING_AREA,"p0:Any, p1:BOOL",void,
PED,0x290E2780BB7AA598,REQUEST_ACTION_MODE_ASSET,asset:char*,void,
PED,0x7D7A2E43E74E2EB8,REQUEST_PED_VISIBILITY_TRACKING,ped:Ped,void,
PED,0xF0DAEF2F545BEE25,REQUEST_PEDHEADSHOT_IMG_UPLOAD,id:int,BOOL,
PED,0x46E56A7CD1D63C3F,RESET_AI_MELEE_WEAPON_DAMAGE_MODIFIER,,void,
PED,0x63DAB4CCB3273205,RESET_GROUP_FORMATION_DEFAULT_SPACING,groupHandle:int,void,
PED,0xBB8DE8CF6A8DD8BB,RESET_PED_LAST_VEHICLE,ped:Ped,void,"```
Resets the value for the last vehicle driven by the Ped.  
```"
PED,0x9FA4664CF62E47E8,RESET_PED_RAGDOLL_TIMER,ped:Ped,void,
PED,0x2A0A62FCDEE16D4F,REQUEST_STEALTH_MODE_ASSET,asset:char*,void,
PED,0x3AC1F7B898F30C05,RESET_PED_VISIBLE_DAMAGE,ped:Ped,void,
PED,0xEA16670E7BA4743C,RESET_AI_WEAPON_DAMAGE_MODIFIER,,void,
PED,0x22EF8FF8778030EB,RESET_PED_IN_VEHICLE_CONTEXT,ped:Ped,void,
PED,0xAA74EC0CB0AAEA2C,RESET_PED_MOVEMENT_CLIPSET,"ped:Ped, transitionSpeed:float",void,
PED,0x71BC8E838B9C6035,RESURRECT_PED,ped:Ped,void,"```
This function will simply bring the dead person back to life.
Try not to use it alone, since using this function alone, will make peds fall through ground in hell(well for the most of the times).
Instead, before calling this function, you may want to declare the position, where your Resurrected ped to be spawn at.(For instance, Around 2 floats of Player's current position.)
Also, disabling any assigned task immediately helped in the number of scenarios, where If you want peds to perform certain decided tasks.
```"
PED,0x20510814175EA477,RESET_PED_STRAFE_CLIPSET,ped:Ped,void,
PED,0x8D8ACD8388CD99CE,REVIVE_INJURED_PED,ped:Ped,void,"```
It will revive/cure the injured ped. The condition is ped must not be dead.  
Upon setting and converting the health int, found, if health falls below 5, the ped will lay on the ground in pain(Maximum default health is 100).  
This function is well suited there.  
```"
PED,0x97B0DB5B4AA74E77,RESET_PED_WEAPON_MOVEMENT_CLIPSET,ped:Ped,void,
PED,0x66460DEDDD417254,SET_AI_MELEE_WEAPON_DAMAGE_MODIFIER,modifier:float,void,
PED,0x1B1E2A40A65B8521,SET_AI_WEAPON_DAMAGE_MODIFIER,value:float,void,
PED,0x6B0E6172C9A4D902,SET_AMBIENT_PEDS_DROP_MONEY,p0:BOOL,void,
PED,0x9F8AA94D6D97DBF4,SET_BLOCKING_OF_NON_TEMPORARY_EVENTS,"ped:Ped, toggle:BOOL",void,"```
works with TASK::TASK_SET_BLOCKING_OF_NON_TEMPORARY_EVENTS to make a ped completely oblivious to all events going on around him
```"
PED,0x102E68B2024D536D,SET_CREATE_RANDOM_COPS,toggle:BOOL,void,
PED,0xB3B1CB349FF9C75D,SET_CAN_ATTACK_FRIENDLY,"ped:Ped, toggle:BOOL, p2:BOOL",void,"```
Setting ped to true allows the ped to shoot ""friendlies"".  
p2 set to true when toggle is also true seams to make peds permanently unable to aim at, even if you set p2 back to false.  
p1 = false & p2 = false for unable to aim at.  
p1 = true & p2 = false for able to aim at.  
```"
PED,0x8A4986851C4EF6E7,SET_CREATE_RANDOM_COPS_NOT_ON_SCENARIOS,toggle:BOOL,void,
PED,0xFF41B4B141ED981C,SET_COMBAT_FLOAT,"ped:Ped, combatType:int, p2:float",void,
PED,0x444CB7D7DBE6973D,SET_CREATE_RANDOM_COPS_ON_SCENARIOS,toggle:BOOL,void,
PED,0xDED5AF5A0EA4B297,SET_DRIVER_RACING_MODIFIER,"driver:Ped, modifier:float",void,"```
Scripts use 0.2, 0.5 and 1.0. Value must be >= 0.0 && <= 1.0
```"
PED,0xB195FFA8042FC5C3,SET_DRIVER_ABILITY,"driver:Ped, ability:float",void,"```
The function specifically verifies the value is equal to, or less than 1.0f. If it is greater than 1.0f, the function does nothing at all.  
```"
PED,0xDF1AF8B5D56542FA,SET_ENABLE_HANDCUFFS,"ped:Ped, toggle:BOOL",void,"```
ped can not pull out a weapon when true  
```"
PED,0xA731F608CA104E3C,SET_DRIVER_AGGRESSIVENESS,"driver:Ped, aggressiveness:float",void,"```
range 0.0f - 1.0f  
```"
PED,0xC52E0F855C58FC2E,SET_ENABLE_BOUND_ANKLES,"ped:Ped, toggle:BOOL",void,"Used with [SET_ENABLE_HANDCUFFS](#\_0xDF1AF8B5D56542FA) in decompiled scripts. From my observations, I have noticed that while being ragdolled you are not able to get up but you can still run. Your legs can also bend."
PED,0xD2C5AA0C0E8D0F1E,SET_ENABLE_PED_ENVEFF_SCALE,"ped:Ped, toggle:BOOL",void,
PED,0xF99F62004024D506,SET_ENABLE_SCUBA,"ped:Ped, toggle:BOOL",void,"```
Enables diving motion when underwater.  
```"
PED,0x5687C7F05B39E401,_SET_FACIAL_CLIPSET_OVERRIDE,"ped:Ped, animDict:char*",void,"Clipsets:
""facials@gen_female@base""
""facials@gen_male@base""
""facials@p_m_zero@base""

Typically followed with [SET_FACIAL_IDLE_ANIM_OVERRIDE](#\_0xFFC24B988B938B38):
""mood_drunk\_1""
""mood_stressed\_1""
""mood_happy\_1""
""mood_talking\_1""

```
NativeDB Introduced: v1493
```"
PED,0x129466ED55140F8D,SET_FORCE_FOOTSTEP_UPDATE,"ped:Ped, toggle:BOOL",void,
PED,0xEE2476B9EE4A094F,_SET_ENABLE_SCUBA_GEAR_LIGHT,"ped:Ped, toggle:BOOL",void,"```
NativeDB Introduced: v1493
```"
PED,0xCE2F5FC3AF7E8C1E,SET_GROUP_FORMATION,"groupId:int, formationType:int",void,"```
0: Freedom to move
1: Circle Around Leader
2: Alternative Circle Around Leader  
3: Line, with Leader at center  
4: Arrow Formation
5: ""V"" Formation
6: Line Follow Formation
7: Single Formation
8: Pairwise
```"
PED,0xFFC24B988B938B38,SET_FACIAL_IDLE_ANIM_OVERRIDE,"ped:Ped, animName:char*, animDict:char*",void,
PED,0x4102C7858CFEE4E4,SET_GROUP_SEPARATION_RANGE,"groupHandle:int, separationRange:float",void,"```
Sets the range at which members will automatically leave the group.  
```"
PED,0xCB968B53FC7F916D,SET_FORCE_STEP_TYPE,"ped:Ped, p1:BOOL, type:int, p3:int",void,
PED,0xC32779C16FCEECD9,SET_IK_TARGET,"ped:Ped, ikIndex:int, entityLookAt:Entity, boneLookAt:int, offsetX:float, offsetY:float, offsetZ:float, p7:Any, blendInDuration:int, blendOutDuration:int",void,
PED,0x7AEFB85C1D49DEB6,SET_PED_ACCURACY,"ped:Ped, accuracy:int",void,"```
accuracy = 0-100, 100 being perfectly accurate
```"
PED,0x1D9D45004C28C916,SET_GROUP_FORMATION_SPACING,"groupId:int, p1:float, p2:float, p3:float",void,
PED,0x3C028C636A414ED9,SET_PED_ALLOW_VEHICLES_OVERRIDE,"ped:Ped, toggle:BOOL",void,
PED,0xCC9682B8951C5229,SET_HEAD_BLEND_PALETTE_COLOR,"ped:Ped, r:int, g:int, b:int, id:int",void,Preview: https://gfycat.com/MaleRareAmazonparrot
PED,0x90A43CC281FFAB46,SET_PED_ALTERNATE_MOVEMENT_ANIM,"ped:Ped, stance:int, animDictionary:char*, animationName:char*, p4:float, p5:BOOL",void,"```
stance:  
0 = idle  
1 = walk  
2 = running  
p5 = usually set to true  
```

[Animations list](https://alexguirre.github.io/animations-list/)"
PED,0x2B5AA717A181FB4C,SET_PED_AO_BLOB_RENDERING,"ped:Ped, toggle:BOOL",void,"```
Enable/disable ped shadow (ambient occlusion). https://gfycat.com/thankfulesteemedgecko
```"
PED,0x781DE8FA214E87D2,SET_MOVEMENT_MODE_OVERRIDE,"ped:Ped, name:char*",void,"```
name: ""MP_FEMALE_ACTION"" found multiple times in the b617d scripts.
```"
PED,0xCEA04D83135264CC,SET_PED_ARMOUR,"ped:Ped, amount:int",void,"```
Sets the armor of the specified ped.  
ped: The Ped to set the armor of.  
amount: A value between 0 and 100 indicating the value to set the Ped's armor to.  
```"
PED,0xDBA71115ED9941A6,SET_PED_ALERTNESS,"ped:Ped, value:int",void,"```
value ranges from 0 to 3.  
```"
PED,0xDA1F1B7BE1A8766F,SET_PED_ALLOWED_TO_DUCK,"ped:Ped, toggle:BOOL",void,
PED,0x6C60394CB4F75E9A,SET_PED_ALTERNATE_WALK_ANIM,"ped:Ped, animDict:char*, animName:char*, p3:float, p4:BOOL",void,[Animations list](https://alexguirre.github.io/animations-list/)
PED,0xBB03C38DD3FB7FFD,SET_PED_AS_COP,"ped:Ped, toggle:BOOL",void,"```
Turns the desired ped into a cop. If you use this on the player ped, you will become almost invisible to cops dispatched for you. You will also report your own crimes, get a generic cop voice, get a cop-vision-cone on the radar, and you will be unable to shoot at other cops. SWAT and Army will still shoot at you. Toggling ped as ""false"" has no effect; you must change p0's ped model to disable the effect.  
```"
PED,0xC7F76DF27A5045A1,SET_PED_ANGLED_DEFENSIVE_AREA,"ped:Ped, p1:float, p2:float, p3:float, p4:float, p5:float, p6:float, p7:float, p8:BOOL, p9:BOOL",void,
PED,0x02A0C9720B854BFA,SET_PED_AS_ENEMY,"ped:Ped, toggle:BOOL",void,
PED,0x9F3480FE65DB31B5,SET_PED_AS_GROUP_MEMBER,"ped:Ped, groupId:int",void,
PED,0x576594E8D64375E2,SET_PED_BLOCKS_PATHING_WHEN_DEAD,"ped:Ped, toggle:BOOL",void,
PED,0x2A7819605465FBCE,SET_PED_AS_GROUP_LEADER,"ped:Ped, groupId:int",void,
PED,0x137BBD05230DB22D,SET_PED_BLEND_FROM_PARENTS,"ped:Ped, father:Ped, mother:Ped, fathersSide:float, mothersSide:float",void,
PED,0x6C3B4D6D13B4C841,SET_PED_CAN_ARM_IK,"ped:Ped, toggle:BOOL",void,
PED,0x4F5F651ACCC9C4CF,SET_PED_BOUNDS_ORIENTATION,"ped:Ped, p1:float, p2:float, p3:float, p4:float, p5:float",void,
PED,0xC1670E958EEE24E5,SET_PED_CAN_BE_DRAGGED_OUT,"ped:Ped, toggle:BOOL",void,
PED,0x7A6535691B477C48,SET_PED_CAN_BE_KNOCKED_OFF_VEHICLE,"ped:Ped, state:int",void,"```
state: https://alloc8or.re/gta5/doc/enums/eKnockOffVehicle.txt
```"
PED,0x638C03B0F9878F57,SET_PED_CAN_BE_TARGETED_WHEN_INJURED,"ped:Ped, toggle:BOOL",void,
PED,0x66B57B72E0836A76,SET_PED_CAN_BE_TARGETTED_BY_PLAYER,"ped:Ped, player:Player, toggle:BOOL",void,
PED,0xCB7553CDCEF4A735,SET_PED_CAN_COWER_IN_COVER,"ped:Ped, toggle:BOOL",void,"```
It simply makes the said ped to cower behind cover object(wall, desk, car)  
Peds flee attributes must be set to not to flee, first. Else, most of the peds, will just flee from gunshot sounds or any other panic situations.  
```"
PED,0xC7EF1BA83230BA07,SET_PED_CAN_BE_SHOT_IN_VEHICLE,"ped:Ped, toggle:BOOL",void,
PED,0x6B7A646C242A7059,SET_PED_CAN_EVASIVE_DIVE,"ped:Ped, toggle:BOOL",void,
PED,0x4328652AE5769C71,SET_PED_CAN_BE_TARGETED_WITHOUT_LOS,"ped:Ped, toggle:BOOL",void,
PED,0xC11C18092C5530DC,SET_PED_CAN_HEAD_IK,"ped:Ped, toggle:BOOL",void,
PED,0x63F58F7C80513AAD,SET_PED_CAN_BE_TARGETTED,"ped:Ped, toggle:BOOL",void,
PED,0xE861D0B05C7662B8,SET_PED_CAN_LOSE_PROPS_ON_DAMAGE,"ped:Ped, loseProps:BOOL, p2:int",void,"It makes the ped lose (or not lose) their props (like glasses or helmets/hat) when someone punches or pushes the ped.
This is probably what's being used in GTA:O to keep players from knocking other player's hats/glasses off when in combat."
PED,0xBF1CA77833E58F2C,SET_PED_CAN_BE_TARGETTED_BY_TEAM,"ped:Ped, team:int, toggle:BOOL",void,
PED,0x73518ECE2485412B,SET_PED_CAN_LEG_IK,"ped:Ped, toggle:BOOL",void,
PED,0xBAF20C5432058024,SET_PED_CAN_PLAY_GESTURE_ANIMS,"ped:Ped, toggle:BOOL",void,
PED,0xC514825C507E3736,SET_PED_CAN_PEEK_IN_COVER,"ped:Ped, toggle:BOOL",void,
PED,0x33A60D8BDD6E508C,_SET_PED_CAN_PLAY_INJURED_ANIMS,"ped:Ped, p1:BOOL",void,
PED,0x6373D1349925A70E,SET_PED_CAN_PLAY_AMBIENT_ANIMS,"ped:Ped, toggle:BOOL",void,
PED,0xB128377056A54E2A,SET_PED_CAN_RAGDOLL,"ped:Ped, toggle:BOOL",void,
PED,0x0EB0585D15254740,SET_PED_CAN_PLAY_AMBIENT_BASE_ANIMS,"ped:Ped, toggle:BOOL",void,
PED,0x1CCE141467FF42A2,SET_PED_CAN_SMASH_GLASS,"ped:Ped, p1:BOOL, p2:BOOL",void,
PED,0xF833DDBA3B104D43,SET_PED_CAN_PLAY_VISEME_ANIMS,"ped:Ped, toggle:BOOL, p2:BOOL",void,"```
p2 usually 0  
```"
PED,0xDF993EE5E90ABA25,SET_PED_CAN_RAGDOLL_FROM_PLAYER_IMPACT,"ped:Ped, toggle:BOOL",void,
PED,0xF5846EDB26A98A24,SET_PED_CAN_TORSO_REACT_IK,"ped:Ped, p1:BOOL",void,
PED,0xED7F7EFE9FABF340,SET_PED_CAN_SWITCH_WEAPON,"ped:Ped, toggle:BOOL",void,
PED,0xEC4686EC06434678,SET_PED_CAN_USE_AUTO_CONVERSATION_LOOKAT,"ped:Ped, toggle:BOOL",void,
PED,0x2E2F4240B3F24647,SET_PED_CAN_TELEPORT_TO_GROUP_LEADER,"pedHandle:Ped, groupHandle:int, toggle:BOOL",void,"```
This only will teleport the ped to the group leader if the group leader teleports (sets coords).  
Only works in singleplayer  
```"
PED,0x78C4E9961DB3EB5B,SET_PED_CLOTH_PACKAGE_INDEX,"ped:Ped, p1:int",void,
PED,0xF2B7106D37947CE0,SET_PED_CAN_TORSO_IK,"ped:Ped, toggle:BOOL",void,
